"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001107902",107.549087583545,0.0790200424806755,0.305478531552904,0.258351793976126,0.79613541677704,0.86317161420225
"NM_001107903",283.575523163281,0.54130250613362,0.20749547819333,2.60854972173766,0.00909268009256408,0.0258107794996394
"NM_001107904",538.933639224651,0.197140985762782,0.152813570509965,1.29003378693503,0.19703892737946,0.315385929929203
"NM_001107905",89.8147997636932,-0.302025424085276,0.280106725865336,-1.07787915817507,0.281087687607715,0.412529130401099
"NM_001107908",2073.82305790174,-1.40555101862528,0.121494452698271,-11.5672613638679,6.03792846832481e-31,4.55523434374392e-29
"NM_001107909",155.411401158657,3.30672867250093,0.362696514752964,8.99398678627497,2.38421149392173e-19,7.64732267496513e-18
"NM_001107910",1101.56581854945,0.207808277314939,0.118623893052276,1.75185763735269,0.0797982904297212,0.154115573350208
"NM_001107911",438.798540584141,0.272271131764413,0.17622813494009,1.54494829051256,0.12235877147873,0.216511866463249
"NM_001107912",261.566785346911,-0.0594510802958883,0.17343757794078,-0.342738235134322,0.731795395538376,0.816722999521056
"NM_001107913",36.1349063682505,0.56817761901589,0.330856530060081,1.71508594130292,0.0863294714686211,0.163776806772328
"NM_001107915",1150.66365089555,0.0634895493625203,0.160245262549977,0.396210025213537,0.691950096170881,0.788602274497729
"NM_001107916",187.754327603881,0.0274752833518623,0.221509981960122,0.124090897295997,0.901243305358657,0.936250290366678
"NM_001107917",657.634106058842,0.0855902087412858,0.140378101058607,0.609702340734411,0.542059003702137,0.669712617536731
"NM_001107918",330.594068163151,0.33631058729664,0.177406445420608,1.89597176907438,0.0579637776501633,0.118893274599403
"NM_001107919",374.012790683714,0.366549127700342,0.160427674766378,2.28491772805802,0.0223176523236598,0.0546331453953131
"NM_001107920",1580.71174511593,0.168595939444293,0.136970714411931,1.23087555923085,0.218369409980998,0.340721160665078
"NM_001107921",343.152705164533,-0.0921311509298356,0.173702862939645,-0.530423193171491,0.595818548876513,0.71183273269924
"NM_001107922",201.211842139525,-1.04019800677295,0.281665646119739,-3.69207985509244,0.000222427597653399,0.00100755469499402
"NM_001107923",609.272395932945,-0.243477501100825,0.153239813731154,-1.58875610516614,0.112115466781122,0.201559489113302
"NM_001107924",735.231920210514,-0.324379056254907,0.130152968102985,-2.49218667979761,0.0126959289439227,0.0341064426988612
"NM_001107928",1360.40792787831,0.487383524481804,0.133431622656496,3.65253142282888,0.000259667809072032,0.00115812707684791
"NM_001107929",732.325423491081,0.414730639049415,0.149097434362776,2.78141582105779,0.00541223646918247,0.0166660791303109
"NM_001107930",462.443319672377,-0.97297514485943,0.264477729718393,-3.67711320217071,0.000235888375327647,0.00106268804242434
"NM_001107932",200.803049172137,-0.0347853757884611,0.178533621287868,-0.194850275640063,0.845510162256736,0.896976763883908
"NM_001107933",1205.79454622955,0.824397895874124,0.157918439898041,5.21992739734808,1.78993285941363e-07,1.49692043113959e-06
"NM_001107934",2291.46164545179,-0.0201231625721323,0.130627306581676,-0.154048130356679,0.877571785944419,0.920081956528631
"NM_001107935",783.85646287718,-0.0270360375006457,0.137469454783327,-0.196662943748888,0.844091310327989,0.89603153067219
"NM_001107936",217.696750187739,0.00921924480429233,0.207323529485471,0.0444655444587418,0.96453331633733,0.977120134082442
"NM_001107938",284.033016933144,1.10450549619754,0.285121685379328,3.87215306853993,0.0001078781658679,0.000528681972068989
