"","SRR1178035","SRR1178074","SRR1178075","SRR1178029","SRR1178039","SRR1178055"
"NM_001008379",483.784297159261,542.312794757226,521.637859732225,793.190900255882,758.317376450265,679.882161612287
"NM_001008380",818.226485195446,798.340294428019,970.143577026636,885.225264255038,793.018306193615,926.339445196741
"NM_001008381",683.608245985912,913.785421552304,715.323768219875,1271.52739735676,1320.67656140867,1548.14833883798
"NM_001008382",696.228705911806,639.137740087271,652.475833312378,670.882074414899,721.575215545541,597.729733750802
"NM_001008384",321.821728110291,345.869876827999,409.654266624321,217.976125261158,302.102211883282,138.809274662509
"NM_001008386",159.859159061321,121.962190752269,139.97949138488,98.0892563675213,120.432638521038,93.4837972216894
"NM_001008398",42.0681997529792,59.1190771967104,80.5596256541553,46.0171819995779,77.566784132194,42.4926351007679
"NM_001008507",567.920696665219,536.261235674098,625.051279898198,693.890665414688,721.575215545541,747.870377773515
"NM_001008508",1323.0448822312,1464.01179357208,1176.97041735858,2162.80755398016,2253.51920215637,2519.81326147554
"NM_001008509",548.990006776379,602.828385588504,719.894527122238,661.194246625514,690.956748124938,667.134371082056
"NM_001008510",71.5159395800647,134.996318008236,82.2736602425415,858.58373783423,786.894612709494,290.366339855247
"NM_001008511",792.985565343658,770.875526281516,686.185180217308,578.847710415743,867.523243583748,817.27501510477
"NM_001008513",151.445519110725,98.6869635094694,50.2783479259976,75.0806653677323,18.3710804523617,50.9911621209215
"NM_001008515",2101.30657766131,1980.72183836223,2364.79638711027,1269.10544040941,1457.4390492207,798.861539894437
"NM_001008517",761.434415528924,679.636635489742,715.323768219875,768.97133078242,790.977075032241,821.524278614846
"NM_001008518",14.7238699135427,11.1721090765437,15.997656158272,29.0634833681545,4.08246232274705,2.83284234005119
"NM_001008519",4665.3633526054,5654.94921091054,4304.51219630075,4107.63898269916,5496.01490199822,7117.51637937863
"NM_001008520",1026.46407397269,1081.83256224532,1074.6996869182,3230.89056775984,4281.48236098097,4457.47742207055
"NM_001008521",978.085644256767,1127.4520076412,1026.70671844338,1650.56365961644,1542.1501424177,1961.74332048545
"NM_001008522",63.1022996294688,97.2904498749014,69.1327283982467,71.447729946713,73.4843218094469,72.2374796713055
"NM_001008524",1743.72687976099,1761.93470227991,2309.94728028191,1235.19804314656,1528.88213986877,764.867431813822
"NM_001008525",1453.45630146543,1554.31967527414,1856.29945922234,1215.82238756779,1304.34671211768,1386.67632545506
"NM_001008526",437.509277430984,538.588758398378,434.222095724525,485.602367942914,548.070566828792,524.075832909471
"NM_001008527",4028.03012634776,3933.5134040331,3605.75742910194,180.435792577292,58.1750880991455,15.5806328702816
"NM_001008553",368.096747838568,287.216304176144,247.963670453215,426.264422732932,638.905353509913,919.257339346613
"NM_001008556",126.204599258938,161.530077065028,101.699385577586,213.132211366466,209.226194040786,209.630333163788
"NM_001008557",58.8954796541709,80.0667817152299,70.846762986633,24.219569473462,51.0307790343381,45.3254774408191
"NM_001008562",54.688659678873,180.150258859267,108.555523931131,121.09784736731,81.649246454941,104.815166581894
"NM_001008694",138.825059184831,193.184386115235,251.391739629988,156.21622310383,111.247098294857,107.648008921945
"NM_001008721",534.266136862836,595.380312870808,562.774689853496,1379.30448151366,1264.5427044709,1423.50327587573
"NM_001008722",290.270578295557,282.561258727585,356.519194384347,167.115029366888,146.968643618894,65.1553738211775
"NM_001008724",10624.3238476149,9001.46138388023,10599.5898945808,4720.39409037775,3280.25847632726,7767.65369642038
"NM_001008725",12504.7723765731,11397.413276254,10519.0302689266,9593.37146843832,10033.6717737316,9497.10394502163
"NM_001008764",1916.2064987482,1455.63271176467,1611.7638579459,1552.47440324892,1312.51163676318,1603.38876446898
"NM_001008765",1954.06787852588,1247.08667566919,2406.50456209434,3628.09150712461,2106.55055853748,1097.72640676984
"NM_001008766",658.367326134125,534.399217494674,640.477591193674,610.333150731244,793.018306193615,665.717949912031
"NM_001008767",2404.19761588276,2463.91555592274,2415.64607989907,2373.51780839928,2233.10689054264,2267.69029321098
"NM_001008770",5946.34003508361,4877.09111645618,4698.1688067668,3949.00080264799,3953.86475958052,4463.14310675066
"NM_001008771",570.024106652868,692.205258200854,511.924997064703,1281.21522514614,1269.64578237433,1089.22787974968
"NM_001008772",2418.92148579631,2286.09281978776,1997.99298519561,1915.76794535085,1965.7056084027,2596.30000465692
"NM_001008773",1491.31768124311,1756.34864774164,1052.41723726918,2520.04620371373,2081.03516902031,2145.87807258878
"NM_001008774",86.2398094936074,69.8256817283982,59.4198657307244,122.308825840983,120.432638521038,169.970540403072
"NM_001008775",193.513718863704,216.459613358034,242.250221825261,187.701663419331,193.916960330485,206.797490823737
"NM_001008802",12.6204599258938,16.2926590699596,15.4263112954765,27.8525048944814,12.2473869682412,9.91494819017918
"NM_001008804",54.688659678873,81.4632953497978,515.924411104271,100.511213314867,67.3606283253263,70.8210585012799
"NM_001008806",21.0340998764896,22.3442181530874,31.9953123165439,21.7976125261158,16.3298492909882,36.8269504206655
"NM_001008826",37.8613797776813,38.636877223047,53.1350722399747,263.993307260736,105.123404810737,116.146535942099
"NM_001008827",540.576366825783,861.648912528433,1004.99561365716,1654.19659503746,1215.55315659793,1558.06328702816
"NM_001008828",2.10340998764896,2.79302726913593,8.57017294193141,2.4219569473462,2.04123116137353,5.66568468010239
"NM_001008829",788.77874536836,1324.82593466014,1307.23704607594,2727.12352271183,2002.44776930743,1660.04561127
"NM_001008830",63.1022996294688,277.906213279025,352.519780344779,288.212876734198,242.90650820345,545.322150459855
"NM_001008831",469.060427245718,965.921930576174,972.428956477817,600.645322941859,355.174222078993,335.691817296067
"NM_001008832",56.7920696665219,94.0319180609095,110.840903382313,385.091154628047,281.689900269547,75.0703220113567
"NM_001008833",448.026327369229,864.907444342425,940.433644161273,1724.4333465105,1369.66610928164,464.586143768396
"NM_001008840",128.308009246587,352.386940455983,373.088195405414,273.681135050121,463.35947363179,99.1494819017918
"NM_001008841",90.4466294689053,153.616499802476,165.118665347879,238.562759313601,187.793266846364,32.5776869105887
"NM_001008842",469.060427245718,1075.31549861733,1255.81600842435,1903.65816061412,1611.5520019044,701.128479162671
"NM_001008845",395.441077678005,581.880681069985,709.038974729125,1550.05244630157,937.945718651135,742.204693093413
"NM_001008846",8.41363995059584,30.2577954156392,18.2830356094537,7.26587084203861,8.1649246454941,7.08210585012799
"NM_001008847",936.017444503788,1643.69654788649,1688.89541442328,1062.02812141131,557.256107054972,495.747409508959
"NM_001008853",56.7920696665219,36.309354498767,25.1391739629988,46.0171819995779,53.0720101957117,89.2345337116126
"NM_001008855",416.475177554494,452.935922144876,717.609147671057,310.010489260314,1022.65681184814,76.4867431813823
"NM_001008856",33.6545598023834,65.6361408246943,109.698213656722,62.9708806310013,95.9378645845557,4.24926351007679
"NM_001008858",67.3091196047667,107.997054406589,214.254323548285,59.337945209982,90.8347866811219,75.0703220113567
"NM_001008859",273.443298394365,170.840167962147,151.406388640788,238.562759313601,464.380089212477,300.281288045427
"NM_001008861",115.687549320693,158.271545251036,162.833285896697,287.001898260525,340.885603949379,328.609711445939
"NM_001008862",1352.49262205828,1265.24135291857,1502.06564428918,853.739823939537,796.080152935675,907.925969986408
"NM_001008863",532.162726875187,600.500862864224,588.48520867929,411.732681048855,446.009008760115,277.618549325017
"NM_001008879",1119.01411342925,600.500862864224,675.329627824195,527.986614521473,651.152740478155,856.934807865486
"NM_001008882",84.1363995059584,64.2396271901263,113.69762769629,29.0634833681545,14.2886181296147,11.3313693602048
"NM_001008884",372.303567813866,692.205258200854,701.040146649989,622.442935467975,225.556043331775,410.762139307423
"NM_001008885",105.170499382448,130.806777104533,109.698213656722,116.253933472618,107.16463597211,100.565903071817
"NM_001008886",4089.02901598958,6302.93153735007,10435.6139189585,12698.3202749361,14594.8028038207,3008.47856513437
"NM_001008888",5407.86707824548,4952.50285272285,4903.85295737315,3856.96643864883,4086.5447850698,5254.92254079497
"NM_001008889",149.342109123076,157.340536161324,137.122767070903,122.308825840983,178.607726620183,131.727168812381
"NM_001008891",4625.39856284007,4658.30398037387,4443.92034282283,4610.1950492735,4940.80002610462,6019.78997260879
"NM_001008893",1400.87105177421,1703.74663417291,1627.19016924138,542.51835620555,623.596119799612,661.468686401954
"NM_001008899",113.584139333044,115.445127124285,25.7105188257942,131.996653630368,57.1544725184587,93.4837972216894
"NM_001009172",408.061537603898,395.67886312759,403.940817996367,592.168473626147,506.225328020634,440.506983877961
"NM_001009180",2970.01490256033,2829.80212817955,2853.86758966316,2695.63808239633,2721.9817536916,2927.74255844291
"NM_001009239",4968.25439082685,4482.34326241831,5390.06743561206,5732.77209436847,5223.51054195485,5777.58195253441
"NM_001009246",309.201268184397,361.231526808246,379.372988896164,557.050097889627,532.76133311849,522.659411739445
"NM_001009255",382.820617752111,442.694822158044,430.794026547752,354.816692786219,473.565629438658,371.102346546706
"NM_001009258",1036.98112391094,1076.24650770704,1062.70144479949,923.976575412577,855.275856615507,910.758812326459
"NM_001009264",4707.43155235837,4674.13113489897,4970.12896145742,4773.67714321937,4719.32644509559,5223.7612750544
"NM_001009268",1890.96557889642,1838.74295218115,2051.69940229838,2262.10778882135,2406.61153925939,2322.93071884198
"NM_001009271",161.96256904897,171.771177051859,193.114563624854,159.849158524849,120.432638521038,174.219803913148
"NM_001009275",11080.7638149347,8771.50213872137,10453.8969545679,4905.67379684974,4287.60605446509,4679.85554576457
"NM_001009283",189.306898888406,174.564204320995,64.5619694958833,101.722191788541,58.1750880991455,82.1524278614846
"NM_001009290",1055.91181379978,1092.07366223215,1122.69265539301,913.077769149519,1079.81128436659,1249.28347196258
"NM_001009292",586.85138655406,569.312058358873,638.763556605288,404.466810206816,591.957036798322,460.336880258319
"NM_001009316",2265.37255669793,2640.34177842316,2743.59803114364,2322.65671250501,1776.89172597565,1977.32395335573
"NM_001009344",214.547818740194,238.338326966266,237.679462922898,456.53888457476,402.122538790584,372.518767716732
"NM_001009349",2040.30768801949,1842.93249308486,1829.44625067096,2533.36696692413,2237.18935286538,2661.4553784781
"NM_001009353",33.6545598023834,26.9992636016473,27.4245534141805,20.5866340524427,25.5153895171691,45.3254774408191
"NM_001009357",723.573035751243,863.045426163001,841.019638034869,1171.01618404189,1038.98666113912,905.093127646357
"NM_001009362",132.514829221885,78.2047635358059,111.412248245108,61.7599021573282,64.298781583266,63.7389526511519
"NM_001009369",965.465184330873,762.961949018964,888.44126164689,898.546027465442,1013.47127162196,1100.55924910989
"NM_001009385",5738.10244630637,6742.83333223898,4313.08236924268,2780.40657555344,2855.68239476156,3477.31397241284
"NM_001009391",319.718318122642,355.645472269975,348.520366305211,398.411917838451,421.514234823633,395.181506437142
"NM_001009399",13468.1341509163,15459.8714392122,12625.5787780534,22489.0812345832,21105.3095930216,32654.1736537701
"NM_001009405",3058.35812204159,2603.10141483468,2902.43190300077,1324.81045019837,1238.00669937304,1509.90496724729
"NM_001009409",380.717207764462,407.316476748989,370.802815954232,360.871585154584,431.720390630501,617.55963013116
"NM_001009413",2031.8940480689,1993.7559656182,1743.17317638885,1972.68393361348,1952.43760585378,2315.84861299185
"NM_001009419",2263.26914671028,2079.87430641655,1978.56725986056,3150.96598849741,3446.6188159792,2905.0798197225
"NM_001009422",2399.99079590746,2021.68623830955,2454.49753056916,1592.43669288013,1731.98464042544,2134.54670322858
"NM_001009424",1091.66978358981,971.973489659302,1061.5587550739,1317.54457935634,1293.11994073013,1422.0868547057
"NM_001009430",153.548929098374,173.633195231283,186.829770134105,134.418610577714,153.092337103014,93.4837972216894
"NM_001009437",121.99777928364,148.030445264204,123.981835226608,147.739373788118,142.886181296147,116.146535942099
"NM_001009455",786.675335380711,750.858830852708,933.006160944933,955.462015728078,822.616158033531,730.873323733208
"NM_001009466",597.368436492305,488.314267553931,511.353652201907,514.665851311068,529.69948637643,623.225314811263
"NM_001009470",29.4477398270855,32.5853181399191,46.2789338864296,8.47684931571172,12.2473869682412,11.3313693602048
"NM_001009474",601.575256467603,392.885835858454,394.227955328845,749.59567520365,670.544436511203,1501.40644022713
"NM_001009478",43780.3754829255,43633.1375029863,29747.0702814439,26354.5245225477,28337.391597768,34635.7468706359
"NM_001009480",2219.09753696965,2075.21926096799,2313.94669432148,1783.77129172048,1600.32523051684,2243.61113332055
"NM_001009502",159.859159061321,98.6869635094694,158.833871857129,272.470156576448,310.267136528776,254.955810604608
"NM_001009504",29.4477398270855,28.3957772362152,23.9964842374079,29.0634833681545,31.6390830012896,19.8298963803584
"NM_001009533",8.41363995059584,6.51706362798383,10.2842075303177,20.5866340524427,6.12369348412058,5.66568468010239
"NM_001009535",143.031879160129,126.151731655973,105.127454754359,94.456320946502,107.16463597211,73.6539008413311
"NM_001009536",1842.58714918049,1828.96735673918,2500.20511959279,1981.1607829292,2796.48669108173,2307.3500859717
"NM_001009537",206.134178789598,189.460349756387,254.819808806761,198.600469682389,185.752035684991,198.298963803584
"NM_001009538",374.406977801515,419.419594915245,373.659540268209,295.478747576237,287.813593753667,249.290125924505
"NM_001009539",311.304678172046,428.729685812365,437.078820038502,555.839119415954,525.617024053683,444.756247388038
"NM_001009541",1438.73243155189,1637.64498880336,850.732500702391,663.61620357286,502.142865697887,509.911621209215
"NM_001009542",639.436636245284,677.774617310318,659.331971665923,879.170371886672,971.626032813798,943.336499237048
"NM_001009599",214.547818740194,240.20034514569,209.112219783126,238.562759313601,228.617890073835,198.298963803584
"NM_001009600",403.8547176286,413.368035832117,434.79344058732,220.398082208505,203.102500556666,177.0526462532
"NM_001009601",1350.38921207063,1288.98208470623,1338.08966866689,713.266320993457,872.626321487182,777.615222344053
"NM_001009602",988.602694195012,1063.67788499593,994.140061264044,835.575146834441,962.440492587617,1076.48008921945
"NM_001009603",1184.21982304637,809.046898959707,573.630242246609,204.655362050754,344.968066272126,290.366339855247
"NM_001009604",809.81284524485,901.682303386048,914.723125335479,904.600919833807,958.35803026487,777.615222344053
"NM_001009605",618.402536368795,577.691140166281,622.765900447016,1133.47585135802,985.914650943413,1062.3158775192
"NM_001009618",1320.94147224355,1439.34005269471,1448.9305720492,1955.73023498206,1719.7372534572,2382.42040798305
"NM_001009619",835.053765096638,881.200103412385,976.999715380181,951.829080307058,917.5334070374,1049.56808698897
"NM_001009620",361.786517875621,423.143631274093,391.942575877663,265.204285734409,240.865277042076,206.797490823737
"NM_001009621",622.609356344092,566.984535634593,580.486380600154,520.720743679434,622.575504218925,592.0640490707
"NM_001009622",4358.26549440865,4275.65924450225,3293.23178915284,4846.33585163976,5659.3133949081,6842.73067239366
"NM_001009623",372.303567813866,276.509699644457,182.830356094537,96.8782778938482,93.8966334231822,109.064430091971
"NM_001009624",58.8954796541709,86.5838453432137,71.4181078494284,58.1269667363089,38.783392066097,50.9911621209215
"NM_001009625",784.571925393062,653.102876432951,922.15060855182,835.575146834441,808.327539903916,674.216476932184
"NM_001009626",108815.708891044,109145.454118749,111711.632953213,48899.3107669199,52723.9802826975,56161.0993915149
"NM_001009627",338.649008011483,307.232999604952,327.38060638178,527.986614521473,588.895190056262,606.228260770956
"NM_001009628",8857.45945798977,11312.6914490902,14081.3654884561,8788.0707834457,9615.21938564999,17634.4435668187
"NM_001009629",159.859159061321,141.047877091364,185.115735545718,135.629589051387,155.133568264388,172.803382743123
"NM_001009630",313.408088159695,333.766758661743,353.091125207574,509.821937416376,553.173644732225,525.492254079497
"NM_001009631",2524.09198517875,2606.82545119353,2288.80752035848,2145.85385534874,2025.92192766322,2478.7370475448
"NM_001009632",2995.25582241212,3550.40316361662,3384.07562233732,1592.43669288013,1487.03690106061,957.500710937304
"NM_001009633",147.238699135427,114.048613489717,131.980663305744,153.794266156484,161.257261748509,144.474959342611
"NM_001009635",1445.04266151484,1477.5114253729,1286.6686310153,2033.23285729714,2092.26194040786,2424.91304308382
"NM_001009636",4724.25883225957,4748.61186207593,5159.24411104271,4813.63943285058,4688.70797767499,5032.54441710095
"NM_001009637",2002.44630824181,1866.20772032765,1646.04454971363,2149.48679076976,2436.2093910993,2113.30038567819
"NM_001009638",631.022996294688,735.031676327604,627.336659349379,567.948904152685,605.22503934725,627.47457832134
"NM_001009640",544.783186801081,612.60398103048,476.501615571386,738.696868940592,858.337703357567,762.034589473771
"NM_001009641",1329.35511219414,1174.46796667166,1267.81425054305,1261.83956956737,1247.19223959922,1274.77905302304
"NM_001009642",338.649008011483,364.955563167094,306.812191321144,398.411917838451,442.947162018055,505.662357699138
"NM_001009643",2601.91815472176,2543.98233763797,2840.15531295607,1363.56176135591,1422.73811947735,1827.18330933302
"NM_001009645",153.548929098374,195.046404294659,289.671845437282,53.2830528416165,38.783392066097,50.9911621209215
"NM_001009646",3211.90705113996,3248.29071400508,3937.13744952329,3026.23520570908,3860.98874173802,3922.07021980088
"NM_001009647",1213.66756287345,1059.95384863708,1120.97862080463,814.988512781998,694.018594866999,820.107857444821
"NM_001009648",7927.75224344893,6169.3317329764,7028.11315724655,3517.89246602036,2776.07437946799,3397.99438689141
"NM_001009649",126.204599258938,110.324577130869,138.265456796493,82.346536209771,104.10278923005,60.9061103111007
"NM_001009651",296.580808258504,380.317213147342,251.391739629988,159.849158524849,250.050817268257,154.38990753279
"NM_001009652",239.788738591982,304.439972335816,243.964256413647,364.504520575604,329.658832561824,287.533497515196
"NM_001009653",1625.93592045265,1911.82716572354,1580.91123535495,423.842465785586,490.916094310333,495.747409508959
"NM_001009654",117.790959308342,91.7043953366296,126.838559540585,14.5317416840772,29.5978518399161,14.164211700256
"NM_001009655",267.133068431418,204.821999736635,249.106360178806,174.380900208927,250.050817268257,186.967594443379
"NM_001009656",462.750197282771,470.159590304548,454.79051078516,411.732681048855,510.307790343381,443.339826218012
"NM_001009657",391.234257702707,458.987481228004,392.513920740459,589.746516678801,555.214875893599,737.955429583336
"NM_001009658",1348.28580208298,1268.96538927742,1218.10724747985,706.000450151419,825.678004775591,950.418605087176
"NM_001009659",193.513718863704,275.578690554745,226.252565666989,265.204285734409,258.215741913751,283.284234005119
"NM_001009660",170.376208999566,197.373927018939,236.536773197307,336.652015681122,308.225905367402,222.378123694019
"NM_001009662",1579.66090072437,2018.89321104042,1669.46968908824,1609.39039151155,1505.40798151297,1550.98118117803
"NM_001009663",12071.4699191174,12177.5988934326,23178.3183938849,1823.73358135169,1508.46982825504,764.867431813822
"NM_001009664",180.893258937811,177.357231590131,271.388809827828,221.609060682178,278.628053527486,239.375177734326
"NM_001009665",805.606025269552,723.859567251061,699.897456924399,937.297338622981,925.698331682894,1039.65313879879
"NM_001009666",134.618239209533,163.857599789308,143.978905424448,225.241996103197,163.298492909882,155.806328702816
"NM_001009668",8577.70592963246,8169.60476222258,7869.13279528142,8084.49229024163,9440.69412135256,10075.0037823921
"NM_001009669",912.879934639649,1016.19642142062,853.017880153573,886.436242728711,998.162037911654,1131.72051485045
"NM_001009670",132.514829221885,129.410263469965,197.113977664422,56.9159882626358,110.22648271417,41.0762139307423
"NM_001009671",616.299126381146,1881.10386576305,473.073546394614,980.892563675213,1037.96604555844,1205.37441569178
"NM_001009672",1560.73021083553,1226.60447569553,1196.96748755642,1286.05913904083,1341.08887302241,1543.8990753279
"NM_001009673",342.855827986781,364.024554077382,353.091125207574,497.712152679645,592.977652379009,651.553738211775
"NM_001009674",1436.62902156424,1282.9305256231,1441.50308883286,1186.75890419964,1048.17220136531,1025.48892709853
"NM_001009675",79.9295795306605,41.8954090370389,65.1333143586787,46.0171819995779,53.0720101957117,42.4926351007679
"NM_001009676",206.134178789598,202.494477012355,253.105774218374,253.094500997678,280.66928468886,262.037916454735
"NM_001009677",1232.59825276229,1246.62117112433,1327.23411627378,1164.96129167352,1213.51192543656,963.166395617406
"NM_001009678",79.9295795306605,145.237417995068,123.410490363812,323.331252470718,294.957902818474,280.451391665068
"NM_001009679",279.753528357312,236.476308786842,239.393497511284,266.415264208082,333.741294884571,274.785706984966
"NM_001009680",77.8261695430116,67.9636635489742,243.392911550852,919.132661517885,612.369348412058,253.539389434582
"NM_001009681",29.4477398270855,81.9287998946538,300.527397830395,2214.8796283481,2082.055784601,226.627387204096
"NM_001009682",77.8261695430116,108.928063496301,314.81101940028,745.962739782631,505.204712439948,114.730114772073
"NM_001009683",313.408088159695,129.410263469965,226.252565666989,2908.77029376279,2753.62083669289,2386.66967149313
"NM_001009684",5986.30482484894,6416.04914175008,7324.06979617458,3745.55641907091,5179.62407198532,6448.96558712654
"NM_001009685",652.057096171178,755.979380846124,581.629070325745,913.077769149519,844.049085227953,1001.4097672081
"NM_001009686",75.7227595553626,60.0500862864224,65.7046592214741,49.6501174205972,55.1132413570852,49.5747409508959
"NM_001009687",252.409198517875,387.299781320182,293.67125947685,472.28160473251,417.431772500886,511.328042379241
"NM_001009688",2421.02489578395,4294.27942629649,2416.21742476186,2114.36841503324,1907.53052030356,2116.13322801824
"NM_001009689",73.6193495677136,137.323840732516,131.980663305744,142.895459893426,120.432638521038,73.6539008413311
"NM_001009690",29.4477398270855,25.6027499670793,23.9964842374079,18.1646771050965,33.6803141626632,33.9941080806143
"NM_001009692",492.197937109857,415.230054011541,427.937302233775,432.319315101297,386.813305080283,359.770977186502
"NM_001009693",3272.90594078178,3393.06262745529,3419.49900383063,3278.11872823309,3347.61910465258,3480.14681475289
"NM_001009694",767.744645491871,675.912599130894,593.627312444449,603.067279889205,658.297049542962,764.867431813822
"NM_001009696",717.262805788296,834.649648926786,632.478763114538,877.959393412999,785.873997128807,788.946591704258
"NM_001009697",441.716097406282,324.456667764623,429.651336822161,295.478747576237,403.143154371271,379.60087356686
"NM_001009698",206.134178789598,179.684754314411,134.837387619721,118.675890419964,114.308945036917,116.146535942099
"NM_001009699",347.062647962079,352.852445000839,266.246706062669,661.194246625514,552.153029151539,390.932242927065
"NM_001009700",1686.93481009447,1480.7699571869,1626.04747951579,1763.18465766804,2050.41670159971,1844.18036337333
"NM_001009701",997.016334145608,877.010562508681,914.151780472684,874.32645799198,978.770341878605,845.603438505282
"NM_001009702",298.684218246152,305.370981425528,261.675947160306,512.243894363722,569.503494023214,449.005510898114
"NM_001009703",4650.63948269185,4783.99020748499,5244.37449559923,3762.51011770233,3845.67950802772,4186.94097859567
"NM_001009704",296.580808258504,256.493004215649,204.541460880763,284.579941313179,312.308367690149,388.099400587014
"NM_001009705",685.711655973561,655.895903702087,645.048350096037,714.47729946713,766.482301095759,794.61227638436
"NM_001009706",1508.14496114431,1574.33637070295,2003.70643382356,2506.72544050332,2704.63128881992,2211.03344640996
"NM_001009707",107.273909370097,140.582372546508,126.267214677789,112.620998051599,91.8554022618086,144.474959342611
"NM_001009708",538.472956838134,472.021608483971,429.651336822161,508.610958942703,498.06040337514,354.105292506399
"NM_001009709",2721.81252401776,1992.82495652848,2551.05481238158,2022.33405103408,1465.60397386619,1181.29525580135
"NM_001009710",1180.01300307107,1444.92610723299,1290.09670019207,1359.92882593489,1495.20182570611,1236.53568143235
"NM_001009711",654.160506158827,787.633689896331,663.902730568287,713.266320993457,680.750592318071,648.720895871724
"NM_001009712",1238.90848272524,1053.90228955396,1006.70964824554,888.858199676057,845.069700808639,967.415659127483
"NM_001009713",725.676445738892,746.669289949004,676.472317549786,738.696868940592,910.389097972592,742.204693093413
"NM_001009714",187.203488900758,187.132827032107,252.534429355579,767.760352308747,440.905930856681,211.046754333814
"NM_001009717",382.820617752111,388.69629495475,590.770588130472,370.559412943969,585.833343314202,392.34866409709
"NM_001009720",4242.57794508795,5415.2143703097,4677.60039170616,4828.17117453466,4330.47190885393,5060.87284050146
"NM_001009825",614.195716393497,566.053526544881,630.193383663356,834.364168360768,927.739562844267,949.00218391715
"NM_001009831",21.0340998764896,34.4473363193431,49.7070030632022,19.3756555787696,20.4123116137353,11.3313693602048
"NM_001009965",12984.349853757,19654.0673883647,4599.89749036599,3127.95739749762,3700.7520955702,1916.41784304463
"NM_001009966",1068.53227372567,1476.11491173834,1148.9745190816,1815.25673203598,1771.78864807222,1773.35930487205
"NM_001010920",2648.19317445004,2665.01351930053,2199.1063768996,1581.53788661707,1705.44863532758,1482.9929650168
"NM_001010921",8354.74447094167,8081.15889869995,5098.1102107236,2567.27436418698,8052.65693161856,13801.6078807294
"NM_001010945",555.300236739326,532.53719931525,570.773517932632,2190.66005887464,2732.18790949846,3093.4638353359
"NM_001010946",239.788738591982,259.286031484785,262.818636885897,165.904050893215,125.535716424472,138.809274662509
"NM_001010947",473.267247221016,373.800149519358,512.496341927498,437.16322899599,456.215164566983,395.181506437142
"NM_001010948",229.271688653737,200.632458832931,249.677705041602,198.600469682389,216.370503105594,148.724222852688
"NM_001010951",666.780966084721,590.725267422248,502.212134397181,409.310724101509,378.648380434789,468.835407278473
"NM_001010953",574.230926628166,506.003440258459,716.466457945466,460.171819995779,263.318819817185,226.627387204096
"NM_001010958",100.96367940715,97.7559544197574,109.126868793927,58.1269667363089,103.082173649363,69.4046373312543
"NM_001010961",134.618239209533,187.132827032107,138.265456796493,119.886868893637,170.442801974689,151.557065192739
"NM_001010962",544.783186801081,509.727476617306,497.070030632022,622.442935467975,537.864411021924,541.072886949778
"NM_001010963",944.431084454383,1017.59293505519,809.024325718325,988.158434517251,1109.40913620651,1274.77905302304
"NM_001010965",2.10340998764896,30.7232999604952,26.2818636885897,37.5403326838662,57.1544725184587,43.9090562707935
"NM_001010966",243.995558567279,127.548245290541,235.394083471716,276.103091997467,336.803141626632,226.627387204096
"NM_001010967",50.4818397035751,63.7741226452703,73.1321424378147,53.2830528416165,29.5978518399161,28.3284234005119
"NM_001010970",22958.7200151884,20239.6721057935,20680.9699986061,8938.23211418117,7145.32968038803,9101.92243858449
"NM_001011557",561.610466702273,528.813162956402,503.354824122772,521.931722153107,552.153029151539,641.638790021596
"NM_001011559",887.639014787862,1789.39947042642,1818.01935341505,253.094500997678,180.648957781557,223.794544864044
"NM_001011560",185.100078913109,172.702186141571,108.555523931131,158.638180051176,221.473581009027,94.900218391715
"NM_001011665",1560.73021083553,1719.10828415316,1726.03283050499,1851.58608624617,1643.19108490569,1259.19842015276
"NM_001011711",584.747976566411,693.601771835422,313.096984811894,288.212876734198,328.638216981138,181.301909763276
"NM_001011890",952.844724404979,983.611103280702,968.429542438249,1660.25148740582,1585.01599680654,1577.89318340852
"NM_001011891",748.81395560303,930.543585167119,955.288610593955,1151.64052846312,1233.9242370503,1382.42706194498
"NM_001011892",28589.5485521247,30315.0524746565,37865.8807817669,16061.2074963264,17564.7941436192,18866.729984741
"NM_001011893",410.164947591547,459.45298577286,545.634343969633,204.655362050754,132.680025489279,150.140644022713
"NM_001011894",1392.45741182361,1649.74810696962,1321.52066764582,1817.67868898333,2120.83917666709,2188.37070768955
"NM_001011895",437.509277430984,593.518294691384,527.922653222975,887.647221202384,831.801698259712,657.219422891877
"NM_001011896",1657.48707026738,1580.85343433093,1483.21126381693,1419.26677114488,1675.85078348766,1664.29487478008
"NM_001011898",243.995558567279,276.044195099601,329.094640970166,228.874931524216,267.401282139932,157.222749872841
"NM_001011899",637.333226257635,595.380312870808,566.774103893064,752.017632150997,902.224173327098,797.445118724411
"NM_001011901",2317.95780638915,2408.52051508488,1489.49605730768,2744.07722134325,2014.69515627567,2347.00987873241
"NM_001011902",29.4477398270855,47.9469681201667,49.1356582004068,104.144148735887,93.8966334231822,53.8240044609727
"NM_001011903",2303.23393647561,2908.00689171535,2135.11575226651,1367.19469677693,1368.64549370095,1484.40938618683
"NM_001011904",4877.80776135794,5155.46283428006,5395.20953937722,6056.10334683918,6525.81602291116,6713.83634592133
"NM_001011905",3512.69467937376,4310.57208536645,4021.12514435422,7340.95150740635,6086.95132321585,6226.58746343253
"NM_001011906",387.027437727409,290.940340534992,354.80515979596,514.665851311068,654.214587220215,664.301528742005
"NM_001011907",3775.62092782989,3888.35946318207,4351.93381991277,2722.27960881713,3345.57787349121,3524.05587102369
